asset_id,asset_class,source_layer,source_id,shape,diameter_m,width_m,height_m,barrels,slope_used,slope_basis,roughness_n,area_m2,data_capacity_m3s,nominal_fallback_m3s,capacity_method,best_guess_capacity_m3s,partial_blockage_capacity_m3s,post_widening_capacity_m3s,confidence,basis,dimension_refinement_note,dimension_provider,dimension_source_method,dimension_source_reference,topology_connected_local_count,topology_connected_mcg_local_count,topology_connected_local_capacity_sum_m3s,topology_connected_local_capacity_median_m3s,topology_connected_mcg_local_capacity_median_m3s,topology_capacity_floor_m3s,topology_capacity_floor_basis,topology_downstream_endpoint_closer_to_main_leg,topology_endpoint_elevation_drop_m,topology_endpoint_distance_change_to_main_leg_m,topology_flow_orientation_note,topology_capacity_check,topology_suggested_capacity_m3s,topology_model_capacity_m3s
SWD-LINE-762,local storm drain,STORM_WATER_DRAIN,SWD-LINE-762,circular pipe,0.45,,,1.0,0.00184,surface slope proxy; replace with surveyed invert slope,0.013,0.159,0.122,,source-data Manning estimate,0.122,0.073,0.14,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-762,,,,,,,,True,1.285,57.298,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.122
SWD-LINE-761,local storm drain,STORM_WATER_DRAIN,SWD-LINE-761,circular pipe,0.45,,,1.0,0.00704,surface slope proxy; replace with surveyed invert slope,0.013,0.159,0.239,,source-data Manning estimate,0.239,0.143,0.275,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-761,,,,,,,,False,2.58,-838.877,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.239
SWD-LINE-2191,local storm drain,STORM_WATER_DRAIN,SWD-LINE-2191,box drain,,1.0668,1.0668,1.0,0.0016,surface slope proxy; replace with surveyed invert slope,0.013,1.138,1.45,,source-data Manning estimate,1.45,0.87,1.667,medium where diameter/depth exists; field-check invert and blockage,BOX + depth field; square box assumed where width missing,,AIReSQ_inferred,AIReSQ_square_box_width_assumption_from_MCG_depth,STORM_WATER_DRAIN:SWD-LINE-2191,,,,,,,,True,1.66,1120.002,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,1.45
SWD-LINE-2016,local storm drain,STORM_WATER_DRAIN,SWD-LINE-2016,circular pipe,0.4,,,1.0,0.0039,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.13,,source-data Manning estimate,0.13,0.078,0.149,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-2016,,,,,,,,True,0.66,174.414,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.13
SWD-LINE-758,local storm drain,STORM_WATER_DRAIN,SWD-LINE-758,box drain,,0.9144,0.9144,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.836,0.931,,source-data Manning estimate,0.931,0.559,1.071,medium where diameter/depth exists; field-check invert and blockage,BOX + depth field; square box assumed where width missing,,AIReSQ_inferred,AIReSQ_square_box_width_assumption_from_MCG_depth,STORM_WATER_DRAIN:SWD-LINE-758,,,,,,,,False,0.052,-11.804,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.931
SWD-LINE-757,local storm drain,STORM_WATER_DRAIN,SWD-LINE-757,box drain,,0.9144,0.9144,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.836,0.931,,source-data Manning estimate,0.931,0.559,1.071,medium where diameter/depth exists; field-check invert and blockage,BOX + depth field; square box assumed where width missing,,AIReSQ_inferred,AIReSQ_square_box_width_assumption_from_MCG_depth,STORM_WATER_DRAIN:SWD-LINE-757,,,,,,,,False,0.055,-13.957,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.931
SWD-LINE-2020,local storm drain,STORM_WATER_DRAIN,SWD-LINE-2020,circular pipe,0.4,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.126,0.081,,source-data Manning estimate,0.081,0.049,0.093,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-2020,,,,,,,,True,0.21,36.525,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.081
SWD-LINE-1333,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1333,box drain,,0.9144,0.9144,1.0,0.00205,surface slope proxy; replace with surveyed invert slope,0.013,0.836,1.088,,source-data Manning estimate,1.088,0.653,1.251,medium where diameter/depth exists; field-check invert and blockage,BOX + depth field; square box assumed where width missing,,AIReSQ_inferred,AIReSQ_square_box_width_assumption_from_MCG_depth,STORM_WATER_DRAIN:SWD-LINE-1333,,,,,,,,True,1.299,530.1,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,1.088
SWD-LINE-756,local storm drain,STORM_WATER_DRAIN,SWD-LINE-756,box drain,,0.9144,0.9144,1.0,0.01192,surface slope proxy; replace with surveyed invert slope,0.013,0.836,2.625,,source-data Manning estimate,2.625,1.575,3.019,medium where diameter/depth exists; field-check invert and blockage,BOX + depth field; square box assumed where width missing,,AIReSQ_inferred,AIReSQ_square_box_width_assumption_from_MCG_depth,STORM_WATER_DRAIN:SWD-LINE-756,,,,,,,,False,0.614,-32.121,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,2.625
SWD-LINE-2019,local storm drain,STORM_WATER_DRAIN,SWD-LINE-2019,circular pipe,0.4,,,1.0,0.00872,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.195,,source-data Manning estimate,0.195,0.117,0.224,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-2019,,,,,,,,True,0.737,153.61,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.195
SWD-LINE-2018,local storm drain,STORM_WATER_DRAIN,SWD-LINE-2018,circular pipe,0.4,,,1.0,0.00742,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.179,,source-data Manning estimate,0.179,0.107,0.206,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-2018,,,,,,,,True,0.881,169.75,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.179
SWD-LINE-2007,local storm drain,STORM_WATER_DRAIN,SWD-LINE-2007,circular pipe,0.4,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.126,0.081,,source-data Manning estimate,0.081,0.049,0.093,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-2007,,,,,,,,True,0.009,54.829,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.081
SWD-LINE-2006,local storm drain,STORM_WATER_DRAIN,SWD-LINE-2006,circular pipe,0.4,,,1.0,0.00452,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.14,,source-data Manning estimate,0.14,0.084,0.161,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-2006,,,,,,,,True,0.118,53.796,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.14
SWD-LINE-899,local storm drain,STORM_WATER_DRAIN,SWD-LINE-899,circular pipe,0.6,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.283,0.238,,source-data Manning estimate,0.238,0.143,0.274,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-899,,,,,,,,True,0.882,348.016,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.238
SWD-LINE-772,local storm drain,STORM_WATER_DRAIN,SWD-LINE-772,circular pipe,0.35,,,1.0,0.01015,surface slope proxy; replace with surveyed invert slope,0.013,0.096,0.147,,source-data Manning estimate,0.147,0.088,0.169,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-772,,,,,,,,True,0.122,98.256,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.147
SWD-LINE-781,local storm drain,STORM_WATER_DRAIN,SWD-LINE-781,circular pipe,0.25,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.049,0.023,,source-data Manning estimate,0.023,0.014,0.026,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-781,,,,,,,,True,0.253,1.796,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.023
SWD-LINE-782,local storm drain,STORM_WATER_DRAIN,SWD-LINE-782,circular pipe,0.25,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.049,0.023,,source-data Manning estimate,0.023,0.014,0.026,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-782,,,,,,,,True,0.029,50.338,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.023
SWD-LINE-783,local storm drain,STORM_WATER_DRAIN,SWD-LINE-783,circular pipe,0.25,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.049,0.023,,source-data Manning estimate,0.023,0.014,0.026,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-783,,,,,,,,True,0.099,2.726,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.023
SWD-LINE-780,local storm drain,STORM_WATER_DRAIN,SWD-LINE-780,circular pipe,0.25,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.049,0.023,,source-data Manning estimate,0.023,0.014,0.026,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-780,,,,,,,,True,0.075,2.292,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.023
SWD-LINE-773,local storm drain,STORM_WATER_DRAIN,SWD-LINE-773,circular pipe,0.35,,,1.0,0.00315,surface slope proxy; replace with surveyed invert slope,0.013,0.096,0.082,,source-data Manning estimate,0.082,0.049,0.094,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-773,,,,,,,,True,0.28,11.944,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.082
SWD-LINE-771,local storm drain,STORM_WATER_DRAIN,SWD-LINE-771,circular pipe,0.35,,,1.0,0.00246,surface slope proxy; replace with surveyed invert slope,0.013,0.096,0.072,,source-data Manning estimate,0.072,0.043,0.083,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-771,,,,,,,,False,0.599,-110.878,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.072
SWD-LINE-785,local storm drain,STORM_WATER_DRAIN,SWD-LINE-785,circular pipe,0.25,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.049,0.023,,source-data Manning estimate,0.023,0.014,0.026,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-785,,,,,,,,True,0.108,60.26,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.023
SWD-LINE-779,local storm drain,STORM_WATER_DRAIN,SWD-LINE-779,circular pipe,0.25,,,1.0,0.00308,surface slope proxy; replace with surveyed invert slope,0.013,0.049,0.033,,source-data Manning estimate,0.033,0.02,0.038,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-779,,,,,,,,True,0.354,165.286,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.033
SWD-LINE-2015,local storm drain,STORM_WATER_DRAIN,SWD-LINE-2015,circular pipe,0.4,,,1.0,0.0017,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.086,,source-data Manning estimate,0.086,0.052,0.099,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-2015,,,,,,,,False,0.709,-158.367,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.086
SWD-LINE-2024,local storm drain,STORM_WATER_DRAIN,SWD-LINE-2024,circular pipe,0.4,,,1.0,0.00101,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.066,,source-data Manning estimate,0.066,0.04,0.076,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-2024,,,,,,,,True,0.111,81.289,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.066
SWD-LINE-1671,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1671,circular pipe,0.4,,,1.0,0.00203,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.094,,source-data Manning estimate,0.094,0.056,0.108,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1671,,,,,,,,True,0.872,62.273,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.094
SWD-LINE-2022,local storm drain,STORM_WATER_DRAIN,SWD-LINE-2022,circular pipe,0.4,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.126,0.081,,source-data Manning estimate,0.081,0.049,0.093,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-2022,,,,,,,,True,0.093,95.383,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.081
SWD-LINE-2023,local storm drain,STORM_WATER_DRAIN,SWD-LINE-2023,circular pipe,0.4,,,1.0,0.00156,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.082,,source-data Manning estimate,0.082,0.049,0.094,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-2023,,,,,,,,False,0.038,-92.835,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.082
SWD-LINE-2017,local storm drain,STORM_WATER_DRAIN,SWD-LINE-2017,circular pipe,0.4,,,1.0,0.0056,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.156,,source-data Manning estimate,0.156,0.094,0.179,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-2017,,,,,,,,True,0.128,251.487,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.156
SWD-LINE-2027,local storm drain,STORM_WATER_DRAIN,SWD-LINE-2027,circular pipe,0.4,,,1.0,0.00235,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.101,,source-data Manning estimate,0.101,0.061,0.116,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-2027,,,,,,,,False,0.172,-84.027,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.101
SWD-LINE-2028,local storm drain,STORM_WATER_DRAIN,SWD-LINE-2028,circular pipe,0.4,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.126,0.081,,source-data Manning estimate,0.081,0.049,0.093,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-2028,,,,,,,,True,0.005,48.248,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.081
SWD-LINE-1672,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1672,circular pipe,0.4,,,1.0,0.00284,surface slope proxy; replace with surveyed invert slope,0.013,0.126,0.111,,source-data Manning estimate,0.111,0.067,0.128,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1672,,,,,,,,True,0.02,300.84,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.111
SWD-LINE-1685,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1685,circular pipe,0.4,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.126,0.081,,source-data Manning estimate,0.081,0.049,0.093,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1685,,,,,,,,True,0.124,12.499,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.081
